typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","98105","false","5","u","98105","false","14101.708","true","0","false","16460114","0","16460114","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","75790","false","5","u","75790","false","24157.24","true","0","false","29530294","29203953","29530294","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","763006","false","5","u","763006","false","26415.719","true","0","false","32291104","31526849","32291104","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","63636","false","5","u","63636","false","28088.403","true","0","false","34335827","34152323","34335827","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23612","false","5","u","23612","false","9928.239","true","0","false","12136478","11979557","12136478","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","63364","false","5","u","63364","false","11761.052","true","0","false","14376946","14245989","14376946","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","699","IND","India","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4420","false","5","u","4420","false","1760.862","true","0","false","2152513","2133931","2152513","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12913","false","5","u","12913","false","5940.027","true","0","false","7261208","7094974","7261208","4","true","false",
"C","A","20220101","2022","52","2022","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","76340","false","5","u","76340","false","18349.11","true","0","false","22430319","22104223","22430319","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","56411","false","5","u","56411","false","22745.054","true","0","false","30956446","30602162","30956446","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","552392","false","5","u","552392","false","18930.509","true","0","false","25764778","25118347","25764778","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","45608","false","5","u","45608","false","23348.822","true","0","false","31778186","31270266","31778186","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24838","false","5","u","24838","false","9399.73","true","0","false","12793209","12622865","12793209","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","28797","false","5","u","28797","false","11305.682","true","0","false","15387246","15246583","15387246","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","699","IND","India","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4609","false","5","u","4609","false","2249.48","true","0","false","3061584","3037852","3061584","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3037","false","5","u","3037","false","1186.215","true","0","false","1614461","1602259","1614461","4","true","false",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","40734","false","5","u","40734","false","12656.001","true","0","false","17225055","17000612","17225055","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","29143","false","5","u","29143","false","26683.785","true","0","false","37539381","37177295","37539381","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","218315","false","5","u","218315","false","19306.273","true","0","false","27160523","26511667","27160523","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4619","false","5","u","4619","false","22898.373","true","0","false","32213974","32022713","32213974","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","18005","false","5","u","18005","false","5437.981","true","0","false","7650280","7489831","7650280","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21496","false","5","u","21496","false","8756.663","true","0","false","12319081","12139086","12319081","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","699","IND","India","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","344","false","5","u","344","false","1182.885","true","0","false","1664111","1648330","1664111","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","252","false","5","u","252","false","695.605","true","0","false","978593","973030","978593","4","true","false",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","903040","Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14675","false","5","u","14675","false","13946.523","true","0","false","19620299","19349885","19620299","4","true","false",
